id,stance,text
1254764507882229760,1,"Top 10 Trump coronavirus cures:
&lt;drumroll&gt;

10. Lysol
9.  Clorox
8.  NyQuil 
7.  Hannity 
6. Tanning salons
5. Alternative facts
4. Social gatherings
3. Hydrochloroquine
2. Plain chloroquine?

And the Number 1 Trump coronavirus cure...

1. Try the steak at Mar-a-Lago"
1254764881603166211,0,"@jwlarrabee Heck of a job, Hopey.

""On eve of March 19, first day Trump mentioned chloroquine &amp; hydroxychloroquine, 1st-time prescriptions of drugs poured into pharmacies at more than 46 times rate of average weekday, according to an analysis of prescription data.""

https://t.co/HVxkpUJqr1"
1254764956790263808,2,"WHY are Fauci, Brix, our own @US_FDA and @CDCgov LYING to us?
Virology Journal, Published: 22 August 2005: ""Chloroquine is a potent inhibitor of SARS coronavirus infection and spread""
https://t.co/ke0tyWTwtW https://t.co/5iIvIxciqg"
1254765283627106304,1,"@seanhannity @realDonaldTrump Talking points for #Hannity shows this week : 

1. The benefits of disinfectant &amp; the human condition .
2. Hydroxychloroquine, where is it now?
3. Review of the ‘many months” Trump has been stuck in the WH.
4. Covid19 - The Hoax Timeline- a Hoax!
5. President Obama’s tan suit."
1254765346260692992,2,"@Conserv58642587 Please help spread the TRUTH.

Virology Journal, Published: 22 August 2005: ""Chloroquine is a potent inhibitor of SARS coronavirus infection and spread""
https://t.co/ke0tyWTwtW

Thank you for your time and consideration.
John R. Murphy
https://t.co/jxEnh7g3e0"
1254770589597708289,1,"Because of #Trump's flacking, people who need #hydroxychloroquine to treat diseases such as lupus are having trouble getting it. #COVID19 https://t.co/JfiAxSBrnc"
1248230738660597760,0,Wait...How Many Doctors Think Hydroxychloroquine Is Effective Against the Wuhan Coronavirus?  https://t.co/nMGzkFM0I8
1248230864569241600,0,"#WATCH | NewsMobile Explainer | What is #Hydroxychloroquine?    
#Coronavirus #COVID19 

  https://t.co/pIybavoQyR"
1248230884983128064,2,@ZekeJMiller Fauci has worked for the Clinton fundation in Ethiopia. Fauci knew chloroquine was good for coronavirus MERS in 2001 and now he is skeptical for covid-19 if this help Trump to win the next election? Fauci let die people with the lost of time
1248219237325234177,1,@BoggyLuuuu @Kaubo @smh Your evidence for this is? So far I’ve not seen any actual scientific evidence of vic c or chloroquine having any benefit against COVID-19. However if you do please share them.
1248219262948433921,1,"@Bleeding_Crypto This guy is a fucking idiot. Simple as that. Hydroxychloroquine isn't a fucking vaccine for a start, it's a treatment that may or may not work in Covid19. Many more examples of bullshit here too. Stay safe people."
1248219300596506624,1,"The CDC's online advice for hydroxychloroquine was updated April 7,  guidance says hat ""hydroxychloroquine and chloroquine are under investigation in clinical trials” for use on coronavirus patients and ""there are no drugs or other therapeutics approved by the U.S. FDA COVID-19."""
1248219564816687104,2,reading the @nytimes on #hydrochloroquine? They went from it doesn’t work to it’s dangerous to Trump is making money. @maggieNYT have you retracted your lies on trumps $99 investment in a fund which owns shares in pharmaceutical co that is one of many making a Generic drug? https://t.co/Czf8lWlaej
1248224094740512770,2,"@SaneQuite @llldaisy @albatrossklr @ChidiNwatu @realDonaldTrump @GOP Fauci knew chloroquine was good, he cheered hydroxychloriquine in 2001 for MERS and now he is skeptical for covid-19 if this help Trump? Fauci knew and Fauci let die people? Fauci has worked for the Clinton fundation in Ethiopia, Fauci is a traitor, an ennemy of americans"
1248224173606002689,0,"@seanhannity 
@SaraCarterDC 
@BreitbartNews 
@BIZPACReview 
@WSJ 
@BostonGlobe 

@MassGovernor 
COVID-19 vaccine successful in trials

University of Pittsburg Medical Research Center has worked out a vaccine specific for Covid-19

#hydroxychloroquine

https://t.co/mRwsbOOu3A https://t.co/xCbsU7AdaW https://t.co/9K1xtyTZYM"
1248224669875892224,1,"‘Not compulsory to give hydroxychloroquine to Covid-19 patients, still experimenting’: ICMR"
1248224958536392705,2,"""This Man is My Father"" - Dr. Marc Siegel Defends the Hydroxychloroquine Treatment for Coronavirus with the Most Moving Story Imaginable (VIDEO) https://t.co/fZ1kbAqW7N"
1248225017717874688,1,Read recently he has stock in this pharmaceutical company that makes hydroxychloroquine! Not surprise behavior from this crooked 👹 thief. https://t.co/jlSFHD8ipr
1248225273398476800,0,"@yusufhameed (acetazolamide)
For altitude sickness does about the same thing as Hydroxychloroquine sulfate. Both are sulfates and both should not be given to anyone who has taken ibuprofen. He is on the same track on what is working for Covid-19. Read warnings, watch the blood work."
1248229622707359744,2,@wjhenn Fauci has worked for the Clinton fundation in Ethiopia. Fauci knew chloroquine was good for coronavirus MERS in 2001 and now he is skeptical for covid-19 if this help Trump to win the next election?
1248230323185487872,2,@NBCPolitics https://t.co/2vnqynlUG1 Fauci knew chloroquine was good for coronavirus MERS in 2001and now he is skeptical for covid-19 if this help Trump to win the next election? Fauci has worked for the Clinton fundation in Ethiopia. Left probably created this virus to destruct the economy
1248230532481073152,0,"Hmmmm dear #pakistan first spell #Hydroxychloroquine correctly instead of ""boys played well"" 🤣😂

#COVID #PMImranKhan #Article370 #ShoaibAkhtar #askhelpfromchina https://t.co/ZNU8PpDFbW"
1248247226377203718,2,"@lizpeek @SenKamalaHarris If Kamala Harris got COVID-19 and was in bad shape, I bet she'd ask her doctor for hydroxychloroquine. It can't hurt, and it looks like it can help. And calling Trump a drug pusher is a new low, even for her."
1248247495165018112,1,"CDC quietly deletes hydroxychloroquine guidance as study hyped by Trump comes into question- Publisher of a French study cited by Trump put out a statement announcing it did not meet ""expected standards""  https://t.co/T29ZD9OAcH"
1248247574219243523,1,"🎧 Can anti-malarial drug Hydroxychloroquine (HCQ) treat COVID-19? While many doctors The Quint spoke to say it's effective, experts say we need more testing.
Tune in to The Big Story to know more.#COVIDー19 #Hydroxychloroquine 
https://t.co/G2EhjzMHOZ"
1248247590824464386,1,"So trump is getting the government to buy the unproven meds that he personally has an investment in? 
#hydrochloroquine #CoronavirusPandemic #COVID https://t.co/TNMwdXziLm"
1248247687884890117,1,"CDC website drops guidance, anecdotal data on Trump-backed hydroxychloroquine as COVID-19 treatment https://t.co/MOFsjVyxIS
Quinlan, which is in Tonic Water, is said to be a anti malaria. It seems to help with coughing. So, why wouldn't an Anti Malaria drug, cure a pandemic,?"
1248235220324794368,0,"As White House touts hydroxychloroquine as possible COVID-19 treatment, lupus patients concerned abo https://t.co/JOL0BLeeAu #TravInsAgt #4HouseInsurance https://t.co/5wMJphBkD0"
1248235284837220353,2,"@WhiteHouse Hydroxychloroquine most promising to stop covid19 progressing.  USA would have saved lives if implemented when pres Trump first mentioned in March. FDA, CDC, big Pharma, and dr fuchi stood in the way of helping as many patients as possible."
1248235327107579906,2,"IN a couple of months, say a vaccine is available for Covid19, would you rather get the vaccine or take your chances with hydroxy chloroquine + azithromyacin if you do get sick"
1248235415112421377,1,"""The new order prohibits prescriptions of hydroxychloroquine and chloroquine — anti-malarial drugs often used by those with lupus, rheumatoid arthritis or other inflammatory conditions — for the prevention of COVID-19."" #thanksTrump https://t.co/adNQuFDToE"
1248235540756852737,2,"Hydroxychloroquine most promising to stop covid19 progressing.  USA would have saved lives if implemented when pres Trump first mentioned in March. FDA, CDC, big Pharma, and dr fuchi stood in the way of helping as many patients as possible. https://t.co/2HQ9b7HHgg"
1248235658704867328,1,CDC quietly deletes hydroxychloroquine guidance as study hyped by Trump comes into question https://t.co/6C2HuDKDeq
1248235838896369667,2,"@atrupar Aaron won’t understand this thread, but he’s wrong about hydroxychloroquine. Only the most frothing of the resist media still think they’re dunking on dTrumpf w this idiocy. 

https://t.co/sSAfzN2JUX https://t.co/3WHh8R7ITq"
1248235905736945664,2,Six-in-ten physicians would prescribe the anti-malaria drugs chloroquine or hydroxychloroquine for the off-label treatment of COVID-19 in a family member https://t.co/kbRLa0vrFi
1248235989497085955,2,Barr: Media on 'Jihad' Against Trump Over Hydroxychloroquine https://t.co/4c0dKU1UIF
1248236044463587329,2,#Hydroxychloroquine or #HCQ is being called as a game-changer drug in the fight against #COVIDー19. https://t.co/HDfXkbRrQE
1248236103238221824,2,Townhall : Survey Shows Overwhelming Majority of Doctors Would Prescribe Hydroxychloroquine to a Family Member With Wuhan Coronavirus https://t.co/QRe1hAPiFz
1248236186616946688,2,@spaceangel1964 Who knows what drug is used for #COVID19 in the uk? In Iran people getting cured by #Chloroquine
1248236283375374338,2,Hydroxychloroquine/Azithromycin Treatment of Covid-19 allowed discharge from highly contagious wards after 5 days. Urgently evaluate this cost-effective strategy 2 avoid spread &amp; treat patients b4 severe respiratory irreversible complications take hold. https://t.co/rAw5QHWrH1
1248236312785760256,2,"@RepStevenSmith Birth control (a drug) has been pushed for decades. It isn’t 100% in preventing pregnancies.But it helps, right?  
If hydroxychloroquine helps (and it has shown positive results of most people infected with Covid19), shouldn’t we have that option of knowing abt it &amp; trying it?"
1248236321346392065,2,Dr. Stephen Smith on effectiveness of hydroxychloroquine: 'I think this is the beginning of the end of the pandemic' @realDonaldTrump @senatemajldr @GOPLeader Compare 'Flu Deaths' Obama's 2010 Swine Flu infected 60 Million Americans https://t.co/qsNsO4OAQc
1248240972917542913,1,Trump has very small financial tie to hydroxychloroquine producer - Business Insider https://t.co/utRmrjBqLV
1248241260739035138,1,@WashTimes After #TraitorTrump rewards his #BigPharma donors w/ #GOPTaxScam He gave them #GOPSlushFund Hes now playing Dr. Orders Millions💰of #Hydroxychloroquine an Unproven drug that Sweden/France are STOPPING USE FOR #COVID19 b/c of harmful side effects to the heart! More #InsiderTrading https://t.co/3tOK5SfzKS
1248241308168261644,2,"@goldsmithins Democratic state Rep. Karen Whitsett of Detroit, on March 31, she tested positive for COVID-19. By then, she said, her condition had “just plummeted.” Gov. Gretchen Whitmer,  prohibited the use of hydroxychloroquine. Whitsett was feeling better within hours, 1st dose. TRUMP 2020!"
1248241325046022144,0,"How the tables have turned !

1951:
Nehru requested United states to supply India with food grains to tackle food shortages

2020:
Trump requests PM Modi to supply U.S  wth hydroxychloroquine  
To tackle covid-19 outbreak 

India has gone  from being a seeker to a provider"
1248241325155237889,0,I think he could still win tbh. Him promoting hydroxychloroquine and people coming out saying its cured them. The media going against it and democrats going against it makes them look fuckin awful Allen. Trump always manages to pull an Ace out when you think you have it. https://t.co/3B2d3KZAmq
1248241454742470656,2,Praise God! Miraculously recovered! #Hydroxychloroquine works!!! #COVIDー19 #CoronavirusPandemic https://t.co/O5XOZtGqLN
1248241605544419329,2,"@GeraldoRivera Put the covid positive inmates in one cell block. If they get sicker, send them to the hospital. Most will recover. Use hydroxychloroquine. Keep them quarantined, we all are."
1248246492785065985,2,"@thehill LISTEN TO DR. FAUCI'S ANSWER: 

Dr. Fauci says he would ""of course"" prescribe hydroxychloroquine for coronavirus patients, ""particularly if people have no other option. You want to give them hope.""

""These drugs are approved drugs for other reasons.""
 https://t.co/fil2CT2O0I"
1248246668224393218,0,the field you realize how Trump's mangled brain took probably early clinical trial and talked about how he's going to start taking Hydroxychloroquine. How his buddy doctor oz is asking people who take Hydroxychloroquine on Fox News if they have gotten Coronavirus.
1248246794594615298,0,This article is NOT fact checked but is an interesting angle. Worth the read. Any medical professionals out there? Love to read your thoughts. #covid #CoronavirusPandemic #hydrochloroquine https://t.co/qeVrVctTze
1248246810285494273,1,"American Heart Association &amp; American College of Cardiology issue warning/guidance for physicians prescribing Hydroxychloroquine, Chloroquine, Azithromycin &amp; Lopinavir/ritonavir when treating COVID patients. https://t.co/m4mucZhcjn"
1248246840400547840,1,"‘Use of these drugs is premature and potentially harmful.’  
#Hydroxycloroquine #chloroquine https://t.co/9C0XLdVfVc"
1248247008361459712,0,Coronavirus treatment: Researchers at New Mexico University found that Azithromycin and ciprofloxacin have a chloroquine-like effect on respiratory epithelial cells (COVID19 targets) https://t.co/x07dCs46yZ
1248247041836208129,1,"BBC News - Hydroxychloroquine: The Indians worried over export of unproven 'corona drug' to US
https://t.co/h751QPbUDF"
1248247104683687937,2,@nytimes Fauci has worked for the Clinton fundation in Ethiopia. Fauci knew chloroquine was good for coronavirus MERS in 2001 and now he is skeptical for covid-19 if this help Trump to win the next election? With the lost of time Fauci let die people.
1248247121230180357,2,@GovMurphy U got blood on your hands.people R just going to buy  #Hydroxychloroquine #COVIDー19   on the black market like they do with weed and let's remember that's the only reason your governor because you promised to legalize it and you can't even get that done! DEAMON RAT https://t.co/bCMkzcUUMn
1252024402260230144,2,"@ryarmst @arnaoutleen Antivaxxers: docs are in the pocket of Big Pharma. They only want to push drugs that treat symptoms not the disease!

Also antivaxxers: this random doctor recommends hydroxychloroquine &amp; it cures COVID19!"
1252024477673828352,1,"TRUMP IS NOT A DOCTOR BUT HE PLAYS ONE ON TV.

NEW STUDY FROM CHINA SHOWS THAT HYDROXYCHLOROQUINE IS INEFFECTIVE AND HAS SIDE EFFECTS. 
PEOPLE WHO TOOK THE DRUG WERE WORSE THAN THE PLACEBO GROUP.
#COVID19
https://t.co/tzMMfVppGe
05
#COVID19"
1252024835011723271,2,"@tedlieu Everyone is ordering hydroxychloroquine and zithromax from overseas pharmacies.We the People KNOW that Raoult Diddier's French Study of 1,000 covid19 patients CURED COMPLETELY 991 PATIENTS IN TEN https://t.co/WOdLlMw7XB States will recover much faster than Blue States."
1252030292023336960,2,"@niro60487270 HCQ works in autoimmunity by alkalinizing endosomes - the same mechanism whereby it slows COVID-19 spread.  Ergo, dose schedules SAFELY used in lupus should work against the virus.  And NO NEED to use more toxic chloroquine."
1252030437867675648,2,"Elderly O.C., CA couple recovers from coronavirus, swears by hydroxychloroquine
https://t.co/Hf37fGQTCH"
1252036628966752261,2,HYDROXYCHLOROQUINE: Texas trial on NURSING HOME coronavirus patients fin... https://t.co/S65LUY4w1D via @YouTube
1252041713327247360,0,"Twitter Removes Tweet Reporting 'Hydroxychloroquine' As Treatment For Wuhan Virus 

https://t.co/oPBYiAY1hl 

@realDonaldTrump @OANN @foxnews"
1252047420537679872,1,"@Cristianna1962 @malfieri @citigirl555 @BusyDrT @PatriotMarie Everyone deserves the freedom to choose to follow the science or not. No one is stopping anyone from taking #HydroxyChloroquine, and all the hospitals in NY are giving it to everyone.

The problem is that it doesn’t seem to be curing inpatients with COVID19."
1252047542113710083,0,"Datafolha: 89% consider that the use of chloroquine against Covid-19 is the decision of doctors, not politicians | Coronavirus https://t.co/zK1HtGv8mi https://t.co/O2QhL2ZJQM"
1252052870238801927,0,@ScottAdamsSays Vitamin C mag n Zinc are all key in the treatment of covid and supporting immune system in general... they are all being prescribed along with hydroxychloroquine...
1252053443746938885,1,"INSTEAD OF PROTECTING HER CITIZENS FROM COVID19, SHE IS USING THE ENTIRE STATE AS LAB RATS FOR CHLOROQUINE.
South Dakota’s governor resisted ordering people to stay home. Now it has one of the nation’s largest coronavirus hot spots. https://t.co/rC5WmXjX6u 02
#Resist"
1249520512797151237,1,@AnthemRespect @realDonaldTrump It’s hasn’t been proven that hydroxychloroquine even works. It’s actuallly been shown not to work. My mom is being tested for Covid &amp; the Dr. told her to take Mucinex. So she is and it’s helping. Unless it’s a doctor saying people need that med then it’s nonsense.
1249520709988167682,2,@candicekraus @deangloster If u have coronavirus I hope you’ve seen a doctor. Hydroxychloroquine together with zinc and z-pack are so far the most successful treatments v Covid -19 and if u have doc he should have told you that. I did massive vitamin c iv through my functional md- works awesome for Covid.
1249520768121212929,0,@MichaelCoudrey - 29 million doses and 9 metric tons of ingredients to make Hydroxychloroquine arrives in Newark from India https://t.co/bniinVE4Jg
1249520839386595328,1,Is it one or two US $? He's making millions by falsely claiming hydroxychloroquine is a treatment for Covid-19. https://t.co/rc5x92Av4w
1249526471993053186,2,"Doctors, polls urge earlier use of 'miracle' coronavirus drug cocktail
#Hydroxychloroquine + #Azithromycine + #ZincSulphate 
@WestminsterWAG @CllrBSilvester https://t.co/fT0MnN29Vg via @nypost"
1249526740516368386,0,Worker Visas For Hydroxychloroquine: India Demands Quid Pro Quo To Export  Tump‘s ‘Miracle‘ Drug  - #zerohedge #FreeZeroHedge https://t.co/aizD5af0hr
1249526941792772103,2,"@BrandonBeckham_ @MapleSu83765869 @realDonaldTrump @RichforGA FDA Recommended CURE (DENIED TO CANADIANS)
#HYDROXYCHLOROQUINE 

* A CURE WOULD STOP THE DICTATORSHIP GLOBALIST AGENDA 

#CHLOROQUINE #COVID #COVID19 #CORONAVIRUS #covid19Canada #CANADA #QANON

FDA - Approved &amp; Recommended for Treatment Starting Now: https://t.co/VVlzL6ky65"
1249527105525817345,2,"@SharylAttkisson I was tested and diagnosed ""presumptive positive"", and deteriorating, when I started hydroxychloroquine and Z-pac. 7 days later test came back as COVID positive. These drugs likely saved my life, despite MI Dem Gov Whitmer. She would prefer us on ventilators."
1249527478936170496,2,"Dear PM,pl check ,if find true ,useful, A doctor in US,NY ,cured 350 #COVID19 positive patients with
5 days 200mg 2x daily Hydroxy Chloroquine 
500mg 1x daily Azithromycin 
220mg 1x daily Zinc sulfate
• Breathing restored 
• Zero hospitalizations 
Click https://t.co/knpuPriS6I https://t.co/8Nn9qxF2e9"
1249532969120927745,1,Caution recommended on COVID-19 treatment with hydroxychloroquine and azithromycin for patients with cardiovascular disease https://t.co/ZdreSroIRg
1249532973520748554,2,"#HappyEaster2020  #coronatruth  the medical bureaucrats at NIH, CDC, FDA, AMA, Pharmacy Boards are politicians not interested in scientific truth-they are withholding lifesaving Hydroxychloroquine-call @realDonaldTrump WH, elected reps &amp; demand full access!! https://t.co/G7ArLYJlGQ"
1249533012141801473,2,"#Hydroxychloroquine combined with the antibiotic #doxycycline success in long Island.  
#CoronaVirusUpdates
https://t.co/LzESnBAhAC"
1249533086464757760,1,Hydroxychloroquine's false hope: How an obscure drug became a coronavirus 'cure' | The Fact Checker - https://t.co/UxkGDpqw9p
1249538308855734272,0,"CoronaVirus COVID-19:

Can Worm Glycans (Helminths) Protect From Autoimmune Diseases?
https://t.co/E4byUQ5kZR 

WW2 Malaria:
Why the Chloroquine was treated as a “top secret” since WW2 and replaced with Artemisinin (recommended)?
https://t.co/llzeAD0yKa
🤔🗽🌍🛰☄⚡☀️ https://t.co/krFNhQx8dz"
1249538363553546241,2,"@MSNBC @JoeNBC I agree with that statement. Respectfully there are thousands of highly experienced and knowledgeable doctors out there and not just dr. fauci. If you ask for a survey among all of these specialists I believe majority would agree that the Hydroxychloroquine is good.

#COVID19  #Q"
1249538615434248193,2,Tunis a commencé à fabriquer de l'hydroxychloroquine localement - Tunisia is manufacturing the drug that President Trump recommended but USA grilled him for even mentioning it !  The US Democrats prefer to see Americans die #COVID19 #ChineseVirus https://t.co/4S66G5NULG
1249538891671101441,2,"#BloodOnHisHandsHannity
Liberals Ignoring facts again. Truth, lives have been endangered by #Democrats, #FakeNews, and #Fauci attacking a treatment. There will be an investigation into that, but DOCTORS ACTUALLY TREATING PATIENTS WANT #Hydroxychloroquine

https://t.co/T47P2an6W5"
1249539081010282496,2,"Why did Fauci CHEER when hydroxychloroquine was used in 2013 for MERS, but is now skeptical for coronavirus? – https://t.co/5INwX9v7Ez https://t.co/7nRc342DDr"
1249539185242861568,0,Netanyahu thanks PM Modi for delivering hydroxychloroquine to Israel https://t.co/t2akcMdAiV
1249544125965144065,2,"@60Mins They love pushing their ""fear porn"". 
Why isn't MSM talking about the anti malaria drug a cure for COVID-19 sorry China Virus? 
President Trump bought 29 million doses.

US stockpiles 29 million doses of hydroxychloroquine drug https://t.co/trN1dxV88B via @YouTube"
1249544205820522496,2,"@gregsworlddudes @zootner @AlbertBreer On Feb 13th Korea official treatment guidelines listed hydroxychloroquine. On Feb 16th, China's health minister said chloroquine was the most effective of 10,000 medications against covid19. https://t.co/iP1BhfLKcP"
1249544654854295553,0,"Analysts-media-stockbrokers- individuals- health authorities, most Googled word is Hydroxychloroquine and HCQS. Most Googled word at Pharma companies is HNDA. The intermediate that is imported from China to manufacture HCQS. Stark reality. Our Sanjivani herb with Chinese seeds."
1249544662815137800,2,"PSA: The decision to take #Hydroxychloroquine medication or ANY medication is a private matter between doctor and patient. If you don't wish to take it, that is your choice. However, you do not have the right to deny that same choice to others! #WhatDoYouHaveToLose #Coronavirus"
1254183412048572416,2,"Novartis, launching COVID-19 trial, seeks to prove hydroxychloroquine's worth https://t.co/ar4DUjRf1Q https://t.co/WZYivvk8zE"
1254183659709575170,1,"CNBC: Citing a high risk of death, researchers cut chloroquine coronavirus study short over safety concerns - https://t.co/oONXaukRTM #covid_19 #chloroquine #publichealth"
1254183769059340290,1,Coronavirus Vaccine Doctor Says He Was Fired Over Doubts on Hydroxychloroquine - The New York Times https://t.co/c3mxVo6r5T
1254188340712214529,1,"@realDonaldTrump @POTUS The problem itself causes death. The only ‘cures’ that cause death are the use of hydroxychloroquine to treat COVID-19, and suggesting people ingest Lysol and try to get UV light into themselves. 

Sarcasm during a pandemic? In this economy?!"
1254188370521186312,1,"@makingitpay @DeAnna4Congress @realDonaldTrump What truth? That windmills cause cancer, that covid19 isnt a big deal, hydroxychloroquine is a wonder drug or that bleach/isopropyl alcohol injections are covid treatments worth research time and money? Or that he never said Any of the above?"
1254194435883102208,2,"@katethegr851 @bfraser747 When is the left not unglued? When Trump is correct they still go after him, as with his Chloroquine statement. So who cares? Homeless small business owners and their employees will stay home in November. If this shutdown continues the middle class will be diminished very soon."
1254194627038646273,2,"@IngrahamAngle Dr Victor Atanasov, Physics Professor Sofia, Bulgaria.  Zinc Deficiency and Role of Hydroxychloroquine in COVID-19.    Zinc deficiency is PRESENT IN ALL RISK GROUPS FOR COVID-19.  Hydroxychloroquine Corrects Zinc Deficiency and Zinc Stops Viral Replication. https://t.co/0WUE3cmEZH"
1254194749852041222,2,"All my Liberal/Democratic friends heard it this way
I'm starting to belief that the PSA is warranted as to STOP these CRAZY people from hurting themselves
We all know the story of the Democratic couple, 1 of whom died after they misheard what @potus said about hydroxychloroquine https://t.co/n7Eh92HSXV"
1254194837470969859,2,Disgusting: Democrats threaten to expel Democratic lawmaker for surviving COVID-19 with hydroxychloroquine and thanking Trump https://t.co/7qE7vHGGXf
1254172234177867777,1,"@chuckwoolery Why is the fist thing you say is, ""a black woman"" ?
Someone is playing the race card.
We want everyone to know that black women still support Trump.
Notice how you did not give her a name.

She praised Trump for using hydroxychloroquine!!!

A deadly treatment for Coronavirus"
1254176881999519744,1,"Hydroxychloroquine, bleach and sunlight. President Trump actually believed that each one could cure the Coronavirus. Please listen to the actual experts in the field! 
#TrumpPressBriefing #Covid_19"
1254176956834131968,1,"Don't drank da MAGArita!🤦‍♂️
Side effect lying excessively even when it's obvious &amp; lower IQ!
MAGArita -1part Lysol,1part purell, splash of bleach&amp; hydroxychloroquine to taste. Leave in sun to soak up Rays for 1 hour. Drank &amp; head to rally or protest.
Make Happy Hour Great again!🤷‍♂️ https://t.co/xK16KHFPtx"
1254177070927708162,0,"@barackoblue @thecableng Americans and your own Nigerians. When Trump spoke about the use of Chloroquine for treating the Coronavirus, Nigerian Twitter went berserk."
1254177087247863808,2,@jude_heller @Italianmike @realDonaldTrump And more survived COVID19 because he raised the question of Hydroxychloroquine. What we already know is those with underlying conditions before they get COVID-19 probably are going to survive regardless right? Isn’t that the reason for the lockdown? https://t.co/bFaAeqh5AG
1254177200942845955,1,"@realDonaldTrump Cure can be worse you idiot .
That is why we do trials to Benefit &amp; side effects .
It says in Hippocrates oath : ‘First do no harm’
CON men like Trump have been selling ‘Snake Oil’ since beginning of times .. latest being Hydroxychloroquine &amp; Injecting Disinfectant 
#COVID19"
1254177272409423875,1,"@seanhannity @FoxNews @VP @IngrahamAngle @fox13 @SurgeonGeneral @TuckerCarlson 368 patients studied out of 321 MILLION=.000001%
largest look so far of hydroxychloroquine
with/without the antibiotic azithromycin

COVID-19, killed more than 54,000 Preventable American Deaths-Trump knew from @HHSGov 1/18/20

Trumps Veterans deaths on drug he OWNS STOCK👇🏾"
1254177674458628096,1,"@seanhannity @FoxNews @VP @IngrahamAngle @fox13 @SurgeonGeneral @TuckerCarlson @HHSGov Researchers analyzed 368 male VETERANS hospitalized with confirmed coronavirus infection at VA who died or home by 4/11
11% DIED-getting ROUTINE care alone

Trump drug DEATH to Veterans
28% given hydroxychloroquine DIED=103 
22% given drug plus azithromycin DIED, too= 80👇🏾"
1254177892495355904,1,"@realDonaldTrump You are projecting again. You were wrong, you feel embarrassed, and you are incapable of admitting that you are anything less than wonderful.
see through wall
hydroxychloroquine
raking forest floor
strong flu vaccine for Covid-19
internal use of disinfectant
you think like a baby"
1254178111186522113,1,"Breaking news everyone forgot about. @TuckerCarlson and @foxandfriends found someone who has a study with 100% cure for covid.  How many people believe this? #FoxNewsLiedAsPeopleDied #TrumpIsNotADoctor 

Chloroquine STUDY 100%  CURE RATE  https://t.co/OKa5wkBqYX via @YouTube"
1254183063837216768,2,"@mhkeller @nytimes Detroit rep says hydroxychloroquine, Trump helped save her life amid COVID-19 fight State Rep. Karen Whitsett, who learned Monday she has tested positive for COVID-19, said she started taking hydroxychloroquine on March 31 https://t.co/R0mVCotveX"
1254183391030726656,1,"@writerbluegrass @RhettBMurray1 @natespuewell Yes and that cleaner contained ""chloroquine"" and they heard from him that it treats COVID."
1250903823134179328,1,"Latest randomized, controlled data on #Hydroxychloroquine:

https://t.co/n16np4y6Dd

SUMMARY:

-NO benefit as #COVID19 cure

-some improvement in symptoms (maybe) &amp; CRP

-more adverse events

Note: data have not yet been peer-reviewed"
1250903981913767936,2,"HCQ wins again

Las Vegas Couple in Their 80s Who Were Infected with COVID-19 Say Hydroxychloroquine Saved Their Lives (VIDEO) - https://t.co/5unEA3z8w0"
1250891852645097474,0,"@DShadowgazer Ask the expert. I heard a GP on the radio talking about covid. He claimed that Hydroxychloroquine causes irreversible eye damage. It's been around for decades, have you seen that often in your practice?"
1250891910941741056,2,Nursing home doctor says he successfully treated 39 coronavirus patients with hydroxychloroquine https://t.co/vgAFQVa0bH
1250892464656977920,2,"#Hydroxychloroquine initial testing began just 7 weeks ago. It had been reputed that the drug may have a significant effect in the treatment of Covid-19, however the only voluntary patient to have trialled the drug insists that whilst she is still recovering she questions dosage https://t.co/UpOuuLhMhr"
1250892511184289792,0,"@robbysoave 1. From China 
2. Hydroxychloroquine was never said to have effects without combining with other things. Did they?"
1250892993231499265,0,Please retweet this interview regarding Hydroxychloroquine!   Wonderful information. https://t.co/Nu84uVs0Dl
1250897166593228800,1,"@VaughnHillyard @HeidiNBC Here comes the #HCQLawsuits. All irresponsible MDs disseminating miracle cures will blame the FDA/CDC, these agencies--under oath from Congress--will blame the POTUS or his aides. We must hold the awful progenitor of the #Hydroxychloroquine craze, @realDonaldTrump, responsible."
1250897170988806145,2,@NickHintonn The weirdest part of all this is the 666 cold medicine. Originally it was created to treat fever and malaria. Its main ingredient is quinine. Hydroxychloroquine comes from quinine and has been said to cure COVID-19. You can’t make this stuff up
1250897242371895298,2,Las Vegas Couple in Their 80s Who Were Infected with COVID-19 Say Hydroxychloroquine Saved Their Lives (VIDEO) https://t.co/LQpzAg3BKl via @gatewaypundit
1250897322310987777,1,"Trump's Motto:  ""Yeah - but I made $$. So F* All Y'all. ""

Hydroxychloroquine Doesn’t Clear Covid-19 in Test

https://t.co/kwHTaPAZ85"
1250897665623126016,1,"Sound familiar???
""...Bolsonaro touted an unproven cure for the virus — “This medicine here, hydroxychloroquine, is working everywhere...""

Brazil’s Bolsonaro fires Health Minister Mandetta after differences over coronavirus response https://t.co/VeXSol7ksU"
1250897745906298880,1,@SandyBeach727 @latimeshealth It’s being studied around the world as a treatment for covid19 and the results are not promising. There’s other treatments also being studied. Don’t get sucked in by the early hype and hysteria. #Hydroxychloroquine
1250897812625260545,2,OMG #Fauci worked at #NIH WHEN THEY ALREADY STUDIED #Hydroxychloroquine ON #CORONAVIRUS &amp; KNEW IT WAS SAFE! #FireFauci Mr. @POTUS https://t.co/6t1k4Ggk5E
